Battery ID,Material IDs,Charge ID,Discharge ID,Volumetric Capacity (Ah/L),Average Voltage (V),Band Gap_dcg,Conduction Band Min_dcg,Valence Band Max_dcg,Density_dcg,Atomic Density_dcg,Total Energy_dcg,Fermi Energy_dcg,Energy Per Atom_dcg,Formation Energy Per Atom_dcg,Energy above Hull_dcg,Equilibrium Reaction Energy Per Atom,Number of Magnetic Sites_dcg,Number of Unique Magnetic Sites_dcg,Ionic Energy_dcg,Number of atoms_dcg,Band Gap_cg,Conduction Band Min_cg,Valence Band Max_cg,Density_cg,Atomic Density_cg,Fermi Energy_cg,Energy Per Atom_cg,Formation Energy Per Atom_cg,Energy above Hull_cg,Equilibrium Reaction Energy Per Atom.1,Number of Magnetic Sites_cg,Number of Unique Magnetic Sites_cg,Ionic Energy_cg,a_dcg,b_dcg,c_dcg,alpha_dcg,beta_dcg,gamma_dcg,a_cg,b_cg,c_cg,alpha_cg,beta_cg,gamma_cg,sum_NdValence_dcg,sum_NfValence_dcg,sum_NsUnfilled_dcg,sum_GSbandgap_dcg,sum_GSmagmom_dcg,avg_MeltingT_dcg,avg_NdValence_dcg,avg_NValence_dcg,avg_NpUnfilled_dcg,avg_NUnfilled_dcg,avg_GSvolume_pa_dcg,dev_MendeleevNumber_dcg,dev_MeltingT_dcg,dev_Column_dcg,dev_Row_dcg,dev_CovalentRadius_dcg,dev_Electronegativity_dcg,dev_NpValence_dcg,dev_NdValence_dcg,dev_NValence_dcg,dev_NpUnfilled_dcg,dev_GSvolume_pa_dcg,dev_SpaceGroupNumber_dcg,range_Row_dcg,range_NsValence_dcg,range_NsUnfilled_dcg,max_NsValence_dcg,max_NsUnfilled_dcg,max_GSvolume_pa_dcg,max_SpaceGroupNumber_dcg,min_MendeleevNumber_dcg,min_Column_dcg,min_Electronegativity_dcg,min_NsValence_dcg,min_NValence_dcg,min_NUnfilled_dcg,mode_NValence_dcg,mode_NsUnfilled_dcg,mode_GSbandgap_dcg,mode_SpaceGroupNumber_dcg,sum_NdValence_cg,sum_NfValence_cg,sum_NsUnfilled_cg,sum_NdUnfilled_cg,sum_GSbandgap_cg,sum_GSmagmom_cg,avg_MendeleevNumber_cg,avg_MeltingT_cg,avg_Column_cg,avg_NpValence_cg,avg_NdValence_cg,avg_NfValence_cg,avg_NValence_cg,avg_NpUnfilled_cg,avg_NdUnfilled_cg,avg_NUnfilled_cg,avg_GSvolume_pa_cg,avg_GSbandgap_cg,avg_GSmagmom_cg,avg_SpaceGroupNumber_cg,dev_MendeleevNumber_cg,dev_MeltingT_cg,dev_Column_cg,dev_Row_cg,dev_CovalentRadius_cg,dev_Electronegativity_cg,dev_NpValence_cg,dev_NdValence_cg,dev_NValence_cg,dev_NpUnfilled_cg,dev_GSmagmom_cg,dev_SpaceGroupNumber_cg,range_Row_cg,range_CovalentRadius_cg,range_Electronegativity_cg,range_NdValence_cg,range_NValence_cg,max_CovalentRadius_cg,max_NsValence_cg,max_NdValence_cg,max_NValence_cg,max_SpaceGroupNumber_cg,min_NdValence_cg,min_NValence_cg,min_NUnfilled_cg,min_GSvolume_pa_cg,mode_Electronegativity_cg,mode_NsValence_cg,mode_NdValence_cg,mode_NValence_cg,mode_NsUnfilled_cg,mode_NpUnfilled_cg,mode_NUnfilled_cg,mode_GSvolume_pa_cg,mode_GSbandgap_cg,mode_SpaceGroupNumber_cg,Gravimetric Capacity (mAh/g)
mp-769459_Na,"mp-1176369, mp-1101707",mp-1176369,mp-1101707,288.39048781195123,4.112834931551735,0.0979999999999998,3.0545,2.9565,3.761767204415665,11.445976090445075,-26.11447818285714,3.0017929,-6.528619545714285,-2.1540782149835787,0.027037086428578,-0.0253667110221045,4.0,2.0,6.196452413398398,4.0,0.0116999999999999,0.1576,0.1459,2.7286246435577284,13.132163862327388,0.14586828,-6.952020423043478,-1.992654023209644,0.0795786519565222,-0.056951962266642,10.0,16.0,72.86115611298726,5.08101,7.086117,8.999955,90.0,90.0,98.492175,9.038671,8.251322,8.294167,77.676698,89.883086,91.596136,10.0,0.0,2.0,1.625,0.0,323.59142857142854,1.4285714285714284,5.857142857142857,1.5714285714285714,1.857142857142857,14.186224489785712,21.71428571428571,308.98775510204075,4.0,0.6530612244897959,33.79591836734694,0.8653061224489795,1.5510204081632653,2.4489795918367343,1.6326530612244898,0.8979591836734693,6.697463556836734,88.57142857142858,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,16.0,0.0,3.0,4.0,12.242,1.1907894,72.43478260869566,592.0178260869565,13.260869565217392,2.8695652173913047,0.6956521739130435,0.0,5.434782608695652,1.8260869565217392,0.1739130434782608,2.130434782608696,12.706977225665218,0.5322608695652175,0.051773452173913,73.78260869565217,20.36294896030245,759.4720604914934,3.7655954631379953,0.5444234404536862,29.59546313799622,0.787069943289225,1.3988657844990549,1.2703213610586013,1.4820415879017013,0.7939508506616255,0.0945428257088847,87.69754253308128,2.0,100.0,2.51,8.0,9.0,166.0,2.0,8.0,10.0,229.0,0.0,1.0,1.0,5.64,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,98.84444186871173
mp-504265_Na,"mp-504265, mp-554777",mp-504265,mp-554777,555.4653606055172,3.82782650655172,2.1544,5.327,3.1726,2.81367332081048,12.479371228752184,-35.83719593461539,3.28765715,-7.167439186923077,-2.373572192441424,0.0123945497395769,-0.0253667110221045,2.0,2.0,6.196452413398398,5.0,0.0,1.596,1.596,3.9377126125445057,11.141166553428832,1.67630935,-6.758044015833334,-1.874833345555556,0.0054882720833333,-0.056951962266642,0.0,0.0,72.86115611298726,8.979781,5.293297,6.83034,89.999792,90.000272,87.986229,8.528994,4.634722,7.658786,62.031175,90.0,90.0,3.0,0.0,3.0,6.121,0.0,601.5007692307693,0.2307692307692307,4.538461538461538,1.6153846153846154,2.384615384615385,14.821941391930771,30.86390532544379,738.9228402366864,5.822485207100591,0.5680473372781065,39.92899408284024,0.9510059171597632,1.6449704142011834,0.4260355029585798,1.7159763313609468,0.9940828402366864,7.848072696519527,100.0,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,1.625,0.0,82.5,315.7116666666667,15.0,3.1666666666666665,1.6666666666666663,0.0,6.666666666666666,1.8333333333333333,0.0,2.0,11.6767063492,0.2708333333333333,0.0,45.833333333333336,6.166666666666666,347.88222222222225,1.3333333333333333,0.6666666666666666,23.77777777777777,0.6200000000000001,1.1111111111111112,2.7777777777777777,1.444444444444444,0.6111111111111112,0.0,59.72222222222222,2.0,66.0,1.54,10.0,6.0,132.0,2.0,10.0,11.0,225.0,0.0,5.0,1.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,147.6607610751055
mp-768103_Na,"mp-769564, mp-770717",mp-769564,mp-769592,548.6581468569964,2.440613730301724,0.0,3.770216822429907,2.178742990654205,7.324812612952516,22.769933773543475,-15.597949132941174,7.25110607,-5.199316377647058,-0.2139854945030425,0.0,-0.0192862338970583,4.0,1.0,6.196452413398398,3.0,1.2233999999999998,1.4403,0.2169,2.491136158363452,13.87160192711516,0.11496651,-7.786402852954546,-2.3613828219213686,0.036701005454538,-0.056951962266642,4.0,1.0,72.86115611298726,7.952083,7.951977,7.951966,109.470336,109.47095,109.471995,5.473561,6.433468,17.341868,90.000007,88.128501,90.0,144.0,0.0,1.0,0.0,8.4426512,1085.8958823529413,8.470588235294118,12.529411764705884,2.117647058823529,3.117647058823529,26.522549019605883,16.858131487889274,341.22546712802773,3.4878892733564006,0.4982698961937715,3.266435986159172,0.1660899653979237,1.245674740484429,2.1591695501730106,3.4878892733564006,1.245674740484429,7.431787773932179,26.159169550173026,2.0,1.0,1.0,2.0,1.0,31.56,229.0,2.0,1.0,0.93,1.0,1.0,1.0,15.0,0.0,0.0,166.0,3.0,0.0,1.0,7.0,6.121,0.0,74.27272727272727,643.4336363636364,13.363636363636363,3.0,0.2727272727272727,0.0,5.181818181818182,1.9090909090909087,0.6363636363636364,2.6363636363636367,12.199870129863635,0.5564545454545455,0.0,67.0909090909091,18.2809917355372,858.024132231405,3.768595041322314,0.5289256198347106,29.652892561983467,0.7474380165289256,1.2727272727272727,0.4958677685950413,1.0413223140495869,0.6942148760330578,0.0,81.9504132231405,2.0,100.0,2.51,3.0,5.0,166.0,2.0,3.0,6.0,229.0,0.0,1.0,1.0,5.64,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,194.99710311407105
mp-19844_Na,"mp-971669, mp-19844",mp-971669,mp-19844,114.20609001945044,0.9655919965517124,2.6015,3.0204,0.4189,3.018468915773997,15.343006846742432,-16.311351015,3.02039504,-5.437117005,-2.8089070254655177,0.0607656314999998,-0.0253667110221045,1.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,7.270543267589957,24.04546980482132,6.98729182,-5.381266320625,-0.167010088125,0.0,-0.0500072381250005,4.0,2.0,72.86115611298726,6.009087,6.009087,6.009087,59.999997,59.999996,59.999996,7.93579,7.935655,7.935758,109.473751,109.465491,109.471847,5.0,0.0,4.0,11.82,0.0,432.961,0.5,5.1000000000000005,0.6,1.5,16.166499999990002,37.92,492.6078,7.08,0.72,50.88,1.3164,2.4,0.8999999999999999,2.46,0.48,7.846099999986,102.72,3.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,7.0,0.0,1.97,15.0,36.0,0.0,0.0,4.0,0.0,2.1106628,77.5,1130.585,13.25,2.25,9.0,0.0,13.25,2.25,1.0,3.25,26.3525,0.0,0.5276657,181.75,11.25,340.20750000000004,2.625,0.375,2.625,0.0824999999999999,1.125,1.5,2.625,1.125,0.79149855,23.625,1.0,7.0,0.2199999999999997,4.0,7.0,139.0,2.0,10.0,15.0,229.0,6.0,8.0,3.0,10.73,2.05,2.0,10.0,15.0,0.0,3.0,3.0,31.56,0.0,166.0,15.696422682910312
mp-504778_Na,"mp-504778, mp-1110567",mp-504778,mp-1110567,580.1327855035025,3.062632396551724,0.0,3.770216822429907,2.178742990654205,2.953016064060077,14.3787369297588,-17.746417404,4.56536187,-5.915472468,-2.924981625477012,0.2350290187777783,-0.0253667110221045,1.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,2.736551045209807,17.666995151063492,-1.49132997,-5.7001068337500005,-2.745475682693966,0.0,-0.0325698225000001,1.0,1.0,72.86115611298726,4.158119,4.158119,4.158119,90.0,90.0,90.0,5.847644,5.847658,5.845275,60.013337,60.013571,59.973092,2.0,0.0,1.0,5.91,2.25333333333e-05,494.4740000000001,0.4,5.2,0.6,2.4,15.01116666666,33.84,578.6104,6.960000000000001,0.72,50.88,1.3176,2.4000000000000004,0.6400000000000001,2.16,0.48,6.364399999992001,94.32,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,7.0,0.0,1.97,15.0,5.0,0.0,2.0,5.0,11.82,0.0,76.25,448.48375,13.625,3.75,0.625,0.0,6.125,0.75,0.625,1.625,12.8972916666625,1.4775,0.0,68.5,25.125,611.8790625,5.0625,0.75,38.625,0.913125,1.875,1.09375,1.3125,0.375,0.0,80.25,3.0,109.0,3.05,5.0,6.0,166.0,2.0,5.0,7.0,229.0,0.0,1.0,1.0,9.7075,3.98,2.0,0.0,7.0,0.0,1.0,1.0,9.7075,1.97,15.0,192.1943877809533
mp-22614_Na,"mp-1043501, mp-22614",mp-1043501,mp-22614,362.8548186467089,4.856140101551727,0.9476999999999998,3.4092,2.4615,4.348867929438812,12.188253969434673,-28.20046289,2.64205833,-7.0501157225,-2.1090428661982754,0.0105864011488332,-0.0253667110221045,2.0,1.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,4.125199080682066,13.289101193075265,-0.08936696,-7.00263,-1.7363845347222229,0.1233002654398163,-0.056951962266642,2.0,1.0,72.86115611298726,5.688383,6.6905,6.690504,83.007788,78.59494,78.594932,6.742111,6.742111,5.561612,76.813505,76.813505,83.681851,25.0,0.0,1.0,0.766,0.000310120689655,464.1470000000001,2.5,7.2,2.0,2.6,14.03709195402,18.559999999999995,509.8718,3.6800000000000006,0.8400000000000001,33.72,0.8712,1.44,3.5,2.72,0.8,6.628411494247999,101.76,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,26.0,0.0,0.0,4.0,0.766,2.1106628,81.66666666666666,506.9555555555555,14.666666666666666,3.1111111111111107,2.888888888888889,0.0,8.0,2.2222222222222223,0.4444444444444444,2.6666666666666665,12.374444444444444,0.0851111111111111,0.2345180888888889,83.44444444444444,7.111111111111114,602.8740740740741,1.777777777777778,0.8888888888888888,25.77777777777777,0.6622222222222224,1.1851851851851851,3.851851851851852,2.6666666666666665,0.7901234567901234,0.4169210469135802,95.25925925925924,2.0,66.0,1.61,10.0,8.0,132.0,2.0,10.0,14.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,83.72554199107229
mp-246_Na,"mp-246, mp-1120777",mp-246,mp-1120777,619.03777386581,-0.0603895334482762,2.7474000000000003,3.5367,0.7893,3.589730569614404,12.482549750836082,-18.639371964,0.90554628,-6.213123988,-2.969328490396552,0.0,-0.0129245700000009,4.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,2.8913810061866854,15.05576360208292,1.80170363,-7.078806645,-3.6713244152083337,0.0,-0.2137452108333342,1.0,1.0,72.86115611298726,5.485545,5.72834,7.944833,90.0,90.0,90.0,5.527406,5.527404,5.527404,60.382806,60.38281,60.38281,5.0,0.0,1.0,5.91,0.000310120689655,410.07400000000007,1.0,5.800000000000001,0.6,1.7999999999999998,13.77068390804,31.680000000000003,443.57040000000006,6.24,0.72,45.84,1.3152,2.4000000000000004,1.6,1.92,0.48,6.189059770104,99.84,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,7.0,0.0,1.97,15.0,2.0,0.0,0.0,8.0,5.91,2.25333333333e-05,80.5,525.375,13.75,3.75,0.5,0.0,6.25,0.75,2.0,2.75,11.453125,1.4775,5.633333333325e-06,59.75,18.75,707.8125,4.875,0.75,38.625,0.915,1.875,0.75,1.125,0.375,8.4499999999875e-06,67.125,2.0,103.0,2.44,2.0,3.0,160.0,2.0,2.0,7.0,194.0,0.0,4.0,1.0,9.7075,3.98,2.0,0.0,7.0,0.0,1.0,1.0,9.7075,1.97,15.0,209.6289895561129
mp-1043383_Na,"mp-1043383, mp-1105628",mp-1043383,mp-1105628,365.1458741474212,3.95414603155172,0.0,3.770216822429907,2.178742990654205,2.698325724197386,12.3677989033235,-36.17131424482759,0.91028802,-7.234262848965518,-2.1399812558105435,0.0248017183045963,-0.0253667110221045,4.0,1.0,6.196452413398398,5.0,0.3702999999999999,0.9657,0.5954,4.375715293083026,12.49003813772082,0.53363849,-7.2471651,-1.904031403381227,0.0834753506481496,-0.056951962266642,4.0,1.0,72.86115611298726,10.047973,10.047973,10.047973,60.0,60.0,60.0,5.534046,9.512895,8.735984,90.000666,89.999472,102.126822,10.0,0.0,6.0,19.609,0.00062024137931,749.9765517241378,0.3448275862068966,4.724137931034482,1.7586206896551724,2.310344827586207,13.353290017544827,28.128418549346016,953.8028061831154,5.222354340071344,0.5231866825208086,36.575505350772886,0.8998810939357906,1.5885850178359096,0.6420927467300832,1.7407847800237817,0.9702734839476812,7.21084192911629,98.92984542211651,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,25.0,0.0,0.0,5.0,0.766,0.000310120689655,81.33333333333333,474.5111111111111,14.555555555555554,3.1111111111111107,2.7777777777777777,0.0,7.888888888888888,2.2222222222222223,0.5555555555555556,2.7777777777777777,12.347509578544445,0.0851111111111111,3.445785440611111e-05,82.11111111111111,7.555555555555557,559.6148148148148,1.9259259259259265,0.8888888888888888,26.814814814814813,0.7037037037037038,1.1851851851851851,3.7037037037037033,2.716049382716049,0.7901234567901234,6.125840783308641e-05,93.48148148148148,2.0,73.0,1.89,10.0,8.0,139.0,2.0,10.0,14.0,225.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,83.96343139083412
mp-560242_Na,"mp-1176437, mp-560242",mp-1176437,mp-560242,667.8890055260309,3.787743999051724,0.0,3.770216822429907,2.178742990654205,4.66641816859011,10.545094541511798,-15.1801038375,3.29722412,-5.0600346125,-1.231257266012931,0.1239984412499994,-0.0253667110221045,3.0,2.0,6.196452413398398,3.0,0.0,-1.2633,-1.2228,3.721011072557768,12.487838553193296,-1.25050371,-6.488831335,-2.764718286357759,0.0018928274999989,-0.056951962266642,4.0,4.0,72.86115611298726,5.555002,5.555002,5.555002,31.759895,31.759895,31.759893,4.99341,5.486412,7.293259,89.998354,89.996722,90.023048,10.0,0.0,2.0,0.0,0.0,459.56,2.5,6.0,1.0,1.5,14.630833333325,29.0,449.105,5.0,0.75,41.5,1.0125,2.0,3.75,2.5,1.0,7.3062499999875,107.5,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,5.0,0.0,0.0,5.0,5.91,0.000310120689655,82.75,419.875,14.5,3.75,1.25,0.0,7.0,0.75,1.25,2.0,9.902521551725,1.4775,7.753017241375e-05,65.5,15.375,549.5625,3.75,0.75,30.75,0.91125,1.875,1.875,0.0,0.375,0.0001162952586206,75.75,2.0,82.0,2.43,5.0,0.0,139.0,2.0,5.0,7.0,217.0,0.0,7.0,1.0,9.7075,3.98,2.0,0.0,7.0,0.0,1.0,1.0,9.7075,1.97,15.0,198.64275476957155
mp-771487_Na,"mp-782649, mp-780462",mp-782649,mp-780462,248.1689685079642,3.8763930590517255,0.0,3.770216822429907,2.178742990654205,4.794383801761007,12.289937138410188,-16.122731869999996,2.4520785,-5.374243956666666,-1.0081589564367808,0.0085791294166659,-0.0253667110221045,6.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,2.566147758788304,12.866198990548956,0.62224425,-7.384715875370371,-2.0110449266815675,0.074162639978776,-0.056951962266642,12.0,5.0,72.86115611298726,6.388175,6.388224,6.388158,60.002453,60.002357,60.002322,10.081923,9.89653,9.856573,61.380153,59.505196,59.114651,60.0,0.0,7.0,0.0,0.0,597.0593333333334,4.0,7.666666666666667,1.0666666666666669,1.5333333333333332,11.233555555553334,15.857777777777777,608.5685333333333,3.2,0.9244444444444444,35.27111111111111,0.8355555555555556,1.991111111111111,4.800000000000001,2.666666666666667,0.9955555555555556,2.401303703699556,106.31111111111112,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,10.0,0.0,4.0,10.0,19.609,0.00062024137931,70.18518518518518,778.0585185185186,12.777777777777777,2.7777777777777777,0.3703703703703703,0.0,5.0,1.8888888888888888,0.3703703703703703,2.4074074074074074,12.176249771933332,0.7262592592592594,2.2971902937407404e-05,85.92592592592592,22.89711934156379,1011.9739917695472,4.34567901234568,0.4938271604938269,31.44032921810699,0.8177777777777778,1.4650205761316872,0.6858710562414265,1.4814814814814814,0.8395061728395061,4.25405609951989e-05,93.83264746227708,2.0,100.0,2.51,5.0,6.0,166.0,2.0,5.0,7.0,229.0,0.0,1.0,1.0,5.64,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,91.97146445172773
mp-25378_Na,"mp-25378, mp-578606",mp-25378,mp-578606,1055.1092340804075,3.3331517865517224,0.4566000000000001,1.7047,1.2481,2.8882273914285976,13.283088229698103,-28.385150466428573,1.32108024,-7.096287616607143,-2.3690134819858386,0.019008263035702,-0.0253667110221045,4.0,2.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,4.631569031329225,11.41843954948392,1.75168775,-5.194820456666667,-0.5306257591666673,0.1642845612499988,-0.056951962266642,3.0,2.0,72.86115611298726,9.711763,9.726478,9.78765,106.8343,105.577756,111.870504,4.86819,4.86819,4.868189,35.2084,35.2084,35.208397,10.0,0.0,2.0,4.875,0.0,226.69571428571427,0.7142857142857142,5.785714285714287,1.9285714285714288,2.071428571428571,13.569217687064286,12.979591836734691,221.0087755102041,2.387755102040816,0.5510204081632654,26.54081632653061,0.7163265306122448,1.010204081632653,1.326530612244898,1.0204081632653057,0.5510204081632653,6.09673955294898,53.265306122448976,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,79.33333333333333,489.1233333333333,14.333333333333332,2.6666666666666665,3.333333333333333,0.0,7.666666666666666,1.3333333333333333,0.0,1.6666666666666663,9.76,0.0,0.0,83.0,10.222222222222223,579.0977777777778,2.2222222222222223,0.8888888888888888,29.33333333333333,0.6844444444444445,1.7777777777777777,4.444444444444445,2.222222222222222,0.8888888888888888,0.0,94.66666666666666,2.0,66.0,1.54,10.0,5.0,132.0,2.0,10.0,11.0,225.0,0.0,6.0,1.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,226.1068758941872
mp-758835_Na,"mp-1147673, mp-758835",mp-1147673,mp-758835,231.20615908660244,3.938330566551716,0.5954999999999997,2.4273,1.8318,3.130248759810658,12.256080015218169,-28.415083117857144,1.95027913,-7.103770779464286,-2.376496644842981,0.0115251001785594,-0.0253667110221045,4.0,1.0,6.196452413398398,4.0,0.0,2.1235,2.1754,4.610666262193509,13.101061678106422,2.14681968,-5.382343106428571,-0.7988609842857143,0.0663281730357043,-0.056951962266642,0.0,0.0,72.86115611298726,8.419222,8.992861,9.065041,90.0,90.0,90.0,6.377491,6.377491,6.377491,60.0,60.0,60.0,10.0,0.0,2.0,4.875,0.0,226.69571428571427,0.7142857142857142,5.785714285714287,1.9285714285714288,2.071428571428571,13.569217687064286,12.979591836734691,221.0087755102041,2.387755102040816,0.5510204081632654,26.54081632653061,0.7163265306122448,1.010204081632653,1.326530612244898,1.0204081632653057,0.5510204081632653,6.09673955294898,53.265306122448976,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,30.0,0.0,3.0,0.0,0.0,0.0,77.14285714285714,613.2157142857142,13.857142857142858,2.2857142857142856,4.285714285714286,0.0,8.142857142857142,1.1428571428571428,0.0,1.5714285714285714,9.947142857142858,0.0,0.0,103.28571428571428,11.26530612244898,638.189387755102,2.4489795918367347,0.979591836734694,32.326530612244895,0.7542857142857142,1.959183673469388,4.8979591836734695,2.4489795918367347,0.979591836734694,0.0,104.32653061224488,2.0,66.0,1.54,10.0,5.0,132.0,2.0,10.0,11.0,225.0,0.0,6.0,1.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,50.35402310565584
mp-759981_Na,"mp-779530, mp-759981",mp-779530,mp-759981,239.320995079274,5.158361739051731,0.1778999999999997,2.8629,2.685,3.7108354007384463,11.95696087905604,-26.347741685090902,2.7685556,-6.586935421272727,-2.106417773926854,0.0006779492727284,-0.0253667110221045,9.0,6.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,2.784986944372133,13.780721962022522,0.19769774,-7.143626123076923,-2.1544482314423075,0.0534808399519359,-0.056951962266642,6.0,20.0,72.86115611298726,8.924672,9.091402,9.44497,112.844679,100.268107,102.935048,9.641249,9.678403,9.739003,107.833014,113.021224,105.195119,90.0,0.0,15.0,13.0,0.0,340.6754545454545,1.6363636363636362,6.127272727272727,1.6,1.8727272727272728,13.582034632025454,18.64462809917356,339.4552066115702,3.490909090909092,0.6770247933884297,32.20099173553719,0.8234314049586775,1.5074380165289256,2.737190082644628,1.5947107438016526,0.8727272727272727,6.031760724110677,85.92396694214875,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,4.875,0.0,84.3076923076923,215.6053846153846,15.384615384615383,3.4615384615384617,0.7692307692307693,0.0,6.153846153846153,2.0769230769230766,0.0,2.1538461538461537,12.363516483507691,0.375,0.0,26.07692307692308,3.7278106508875744,222.6536094674556,0.8520710059171597,0.5325443786982249,20.130177514792905,0.5634319526627218,0.7455621301775148,1.4201183431952664,0.7455621301775144,0.4260355029585798,0.0,30.60355029585799,2.0,66.0,1.54,10.0,6.0,132.0,2.0,10.0,11.0,225.0,0.0,5.0,1.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,82.86085635320941
mp-540496_Na,"mp-540496, mp-761042",mp-540496,mp-761042,259.37509292611736,4.736496489051735,2.4285,4.2592,1.8307,3.141769921996756,11.96073494533914,-31.13353615636364,1.88588259,-7.783384039090908,-2.653475061315307,0.0,-0.0200922635064904,4.0,1.0,6.196452413398398,4.0,0.3128999999999999,1.3727,1.0598,3.1111372924829825,12.336045355820623,1.23244325,-7.184512283653846,-2.1953343920192308,0.0125946793750131,-0.056951962266642,4.0,1.0,72.86115611298726,7.982258,7.367079,9.621367,68.458108,90.0,90.0,8.422586,8.447494,9.015835,90.0,90.0,90.0,5.0,0.0,2.0,3.25,0.0,324.4609090909091,0.4545454545454546,5.363636363636363,1.818181818181818,2.454545454545454,13.57352813851818,18.03305785123967,345.80876033057854,3.6528925619834713,0.5785123966942147,29.50413223140496,0.7856198347107438,1.15702479338843,0.8264462809917356,0.925619834710744,0.6611570247933884,6.120586383299173,65.22314049586777,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,4.875,0.0,84.3076923076923,215.6053846153846,15.384615384615383,3.4615384615384617,0.7692307692307693,0.0,6.153846153846153,2.0769230769230766,0.0,2.1538461538461537,12.363516483507691,0.375,0.0,26.07692307692308,3.7278106508875744,222.6536094674556,0.8520710059171597,0.5325443786982249,20.130177514792905,0.5634319526627218,0.7455621301775148,1.4201183431952664,0.7455621301775144,0.4260355029585798,0.0,30.60355029585799,2.0,66.0,1.54,10.0,6.0,132.0,2.0,10.0,11.0,225.0,0.0,5.0,1.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,82.86085635320941
